gene	score	logfoldchange	pval	pval_adj	cluster
Ets2	10,550374031066895	1,55807626247406	5,0595325921964085e-26	1,7523684164019104e-24	EC
Cep85l	10,478169441223145	2,4634947776794434	1,0883006746452285e-25	3,713069262408992e-24	EC
Atp2b1	10,391523361206055	0,7337097525596619	2,7098862640612647e-25	9,146320820110134e-24	EC
Xdh	10,165857315063477	1,0780175924301147	2,8163257557430276e-24	9,257060278190645e-23	EC
Palmd	10,114434242248535	2,945341110229492	4,767634346240889e-24	1,548865189098542e-22	EC
Tuba1a	10,015042304992676	0,8824672102928162	1,3090637286758167e-23	4,2092592656717918e-22	EC
Slc6a2	9,976701736450195	3,9128265380859375	1,9276818374176523e-23	6,166865114741331e-22	EC
Cdc42ep1	9,955547332763672	2,845862865447998	2,385061802378298e-23	7,601061979822852e-22	EC
Mfap2	9,876370429992676	2,8334200382232666	5,2707737615117655e-23	1,6691889953805205e-21	EC
Slk	9,853515625	0,8985517024993896	6,618736152079331e-23	2,0855654203513127e-21	EC
Fas	9,844547271728516	2,218655824661255	7,236461805757563e-23	2,266012853122963e-21	EC
Ahnak	9,833660125732422	0,46296021342277527	8,063391109557285e-23	2,5186828503082975e-21	EC
Pmp22	9,830615043640137	1,307010531425476	8,310976928645967e-23	2,5895850665526993e-21	EC
Kdr	9,821094512939453	1,3103686571121216	9,134642812842486e-23	2,839191514572612e-21	EC
Sh3pxd2a	9,79093074798584	2,0044445991516113	1,2315660998371162e-22	3,80438938334205e-21	EC
Ackr3	9,776094436645508	3,5222327709198	1,4260698340585653e-22	4,3998191383316104e-21	EC
Adamts1	9,773408889770508	2,4454331398010254	1,464403515326835e-22	4,507028934258662e-21	EC
Als2cl	9,769272804260254	1,4723795652389526	1,5254255674792036e-22	4,677661694422509e-21	EC
Luzp1	9,762447357177734	1,7223013639450073	1,6316891313819077e-22	4,997420610060666e-21	EC
Ablim1	9,75239086151123	0,8608337044715881	1,8017456801212167e-22	5,5048475245015794e-21	EC
Pde9a	9,704803466796875	3,1163136959075928	2,8763094451769613e-22	8,68244909951677e-21	EC
Tpm4	9,66259765625	0,9311069250106812	4,34697056639576e-22	1,2920162516787397e-20	EC
Fam107a	9,641786575317383	3,936845302581787	5,3253005629621855e-22	1,5734980335568057e-20	EC
Arl2bp	9,625996589660645	1,6716115474700928	6,210169693888811e-22	1,824237347579838e-20	EC
Xiap	9,566286087036133	1,1999902725219727	1,1081499672454294e-21	3,2138905336085726e-20	EC
Plcb1	9,534635543823242	2,904232978820801	1,5041308713121099e-21	4,327387958712014e-20	EC
Adgrl3	9,529790878295898	3,1795201301574707	1,5760045561215544e-21	4,5238167310132974e-20	EC
Gng11	9,506098747253418	1,8150891065597534	1,9794642495088953e-21	5,656094153852406e-20	EC
Prex2	9,502399444580078	2,107039213180542	2,051091545647021e-21	5,854108616946009e-20	EC
Ccdc9b	9,461224555969238	2,7146193981170654	3,0435844758589592e-21	8,618348158274047e-20	EC
Nkd1	9,45375919342041	1,362796425819397	3,2687623084636406e-21	9,245559982712963e-20	EC
Grrp1	9,365805625915527	4,557066440582275	7,547263682829133e-21	2,1109671335343554e-19	EC
Gcc2	9,177300453186035	1,4256329536437988	4,420338364269051e-20	1,2081457409733185e-18	EC
Jam2	9,17245101928711	3,712310552597046	4,6238515611430503e-20	1,2610276302054447e-18	EC
Ephb4	9,056264877319336	3,34501314163208	1,3499348290708817e-19	3,626507615062748e-18	EC
Kitl	9,051887512207031	1,6958775520324707	1,4051753968262752e-19	3,766858779658496e-18	EC
Eln	9,012760162353516	1,540297269821167	2,009335300780431e-19	5,3635600995885285e-18	EC
Dll1	8,86938762664795	3,92722749710083	7,354925865486531e-19	1,922449177626391e-17	EC
Flnb	8,867049217224121	1,7140936851501465	7,510984873480086e-19	1,9591671643532858e-17	EC
Smurf2	8,859315872192383	1,6043908596038818	8,05072249751877e-19	2,097776344042585e-17	EC
Carhsp1	8,841338157653809	1,7985414266586304	9,457853872277664e-19	2,4542593975069337e-17	EC
Map4k2	8,819286346435547	1,340934157371521	1,1519129645083538e-18	2,97380405467788e-17	EC
Tns1	8,803921699523926	0,8106517195701599	1,321167879039956e-18	3,4002831441616883e-17	EC
Nrp1	8,766700744628906	0,9868459105491638	1,8397771666151104e-18	4,672848167124944e-17	EC
Atp2a3	8,756970405578613	1,6040304899215698	2,005688963536167e-18	5,0737473831103534e-17	EC
Klf3	8,756505012512207	1,2867811918258667	2,013971352209676e-18	5,0895788594283725e-17	EC
Afdn	8,728988647460938	1,059862732887268	2,569589916016417e-18	6,47418220823976e-17	EC
Asap2	8,718829154968262	2,6059415340423584	2,810940808138363e-18	7,075185847911826e-17	EC
Ehd1	8,710433959960938	1,7865822315216064	3,0271304252156846e-18	7,604115338865974e-17	EC
Cbfa2t3	8,695481300354004	1,4568201303482056	3,4536376409975154e-18	8,658197256518696e-17	EC
Cpd	8,68783950805664	1,4942511320114136	3,69397640650961e-18	9,251497683434676e-17	EC
Sox18	8,674752235412598	3,4367854595184326	4,144510965860929e-18	1,0359217518546029e-16	EC
Prickle1	8,651372909545898	2,9341835975646973	5,088347500689494e-18	1,2655439951022486e-16	EC
Ppp1r16b	8,637760162353516	2,049433469772339	5,7326020791212955e-18	1,422964257448223e-16	EC
Gsn	36,47884750366211	5,679134845733643	2,400774326008126e-291	6,036747042747432e-287	Fibroblasts
Mgp	35,93428421020508	6,050057411193848	8,908120511183513e-283	1,1199734512685472e-278	Fibroblasts
Inmt	31,640636444091797	6,734953880310059	1,0201681027296085e-219	8,550708981045335e-216	Fibroblasts
Col1a2	31,261507034301758	6,326206684112549	1,5575564955995159e-214	9,791189520462457e-211	Fibroblasts
Fmo2	29,51224708557129	3,993227481842041	2,005011602796016e-191	1,0083203350461165e-187	Fibroblasts
Igfbp7	29,25809097290039	3,9354562759399414	3,54283396802746e-188	1,484742668767508e-184	Fibroblasts
Sparcl1	28,530866622924805	4,093113422393799	4,852669876243064e-179	1,7431483434018833e-175	Fibroblasts
Serping1	27,947429656982422	5,562363147735596	7,084129130207606e-172	2,2266303372383783e-168	Fibroblasts
Col3a1	27,792390823364258	5,799951553344727	5,360811048936363e-170	1,4977510425056093e-166	Fibroblasts
Sparc	25,21295738220215	3,167376756668091	2,888129641149112e-140	7,262201982669443e-137	Fibroblasts
Dpt	24,360353469848633	7,348172664642334	4,5033061124315394e-131	1,0294148381553732e-127	Fibroblasts
Pcolce2	24,050159454345703	6,4820876121521	8,315669621836974e-128	1,7424792720090893e-124	Fibroblasts
Bgn	23,03249168395996	4,7050628662109375	2,203511439092784e-117	4,262099625845235e-114	Fibroblasts
Ltbp4	22,981189727783203	4,242621421813965	7,189015154827105e-117	1,2911984719151968e-113	Fibroblasts
Fhl1	22,262351989746094	4,651706695556641	8,563615231248109e-110	1,4355473665982246e-106	Fibroblasts
Gpx3	22,179920196533203	5,665101528167725	5,36745994820407e-109	8,435298774849458e-106	Fibroblasts
Ogn	21,916921615600586	5,861425399780273	1,7916918616467136e-106	2,6501230506533306e-103	Fibroblasts
C3	20,964813232421875	2,8684539794921875	1,3745766243919208e-97	1,9202071789074915e-94	Fibroblasts
Limch1	20,843141555786133	4,064228534698486	1,759044633112726e-96	2,3279566999799733e-93	Fibroblasts
Plpp3	20,40414810180664	3,7280287742614746	1,5361533796851157e-92	1,8829069281193916e-89	Fibroblasts
Apoe	20,403003692626953	1,881373405456543	1,5725211966795477e-92	1,8829069281193916e-89	Fibroblasts
Timp3	20,357648849487305	2,3547122478485107	3,971841593106966e-92	4,5396344026670295e-89	Fibroblasts
Timp2	20,104055404663086	2,573157787322998	6,80022987381894e-90	7,434425225094664e-87	Fibroblasts
Mfap4	19,523117065429688	6,9809770584106445	6,984328126983624e-85	7,317538781375134e-82	Fibroblasts
Nbl1	19,30668067932129	5,046271800994873	4,719393819223997e-83	4,7467663033754955e-80	Fibroblasts
Pdgfra	19,281476974487305	6,821027755737305	7,685006463710783e-83	7,432287981923371e-80	Fibroblasts
C1s1	19,182697296142578	4,8850836753845215	5,163091421200824e-82	4,8083679180035085e-79	Fibroblasts
C4b	18,757917404174805	3,569575786590576	1,6681031175929194e-78	1,4980161747097843e-75	Fibroblasts
Cst3	18,689067840576172	1,3466145992279053	6,0765898539067065e-78	5,268822478499453e-75	Fibroblasts
Plxdc2	18,52430534362793	4,072259902954102	1,3148888218995332e-76	1,102095980888792e-73	Fibroblasts
Dpep1	18,45296287536621	7,21355676651001	4,9363580660685387e-76	4,0040233410094647e-73	Fibroblasts
Rarres2	17,886823654174805	3,3425323963165283	1,4938404745655653e-71	1,1382611737257922e-68	Fibroblasts
Colec12	17,5371036529541	5,375597953796387	7,46345256590119e-69	5,519662199105454e-66	Fibroblasts
Mxra8	17,29726791381836	4,65720796585083	4,9323750278801664e-67	3,543559145029908e-64	Fibroblasts
Prelp	17,277873992919922	5,18539571762085	6,904658353297296e-67	4,8227120637127914e-64	Fibroblasts
Eln	17,124820709228516	3,6249382495880127	9,690674736611333e-66	6,585730168975458e-63	Fibroblasts
Cfh	17,06620979309082	3,930849552154541	2,648486882008311e-65	1,7525316486341837e-62	Fibroblasts
Spon1	16,997852325439453	6,183122634887695	8,518517590531675e-65	5,492259610613307e-62	Fibroblasts
Cp	16,9724063873291	3,2398786544799805	1,3143328383584326e-64	8,262224805130696e-62	Fibroblasts
Fstl1	16,731056213378906	3,3249690532684326	7,784632774967097e-63	4,7742583201596986e-60	Fibroblasts
Rcn3	16,65272331237793	4,605091571807861	2,891440805888152e-62	1,7310780729537518e-59	Fibroblasts
Aldh1a1	16,640586853027344	2,8150620460510254	3,5412539451085327e-62	2,0708100104593967e-59	Fibroblasts
Ifitm3	16,442041397094727	1,8225233554840088	9,564269374306078e-61	5,4657625776574166e-58	Fibroblasts
Mmp2	16,27189064025879	6,572253227233887	1,562586436176571e-59	8,731385763924417e-57	Fibroblasts
C1ra	16,07225799560547	4,237977504730225	3,9926772197012294e-58	2,1360823125401577e-55	Fibroblasts
Adh1	16,03107261657715	6,316923141479492	7,753266749860466e-58	4,061581092192529e-55	Fibroblasts
Dkk3	15,784098625183105	4,7094621658325195	4,003247629459516e-56	2,0543196253624394e-53	Fibroblasts
Fn1	15,717133522033691	3,6897079944610596	1,1542974731678504e-55	5,804961992561119e-53	Fibroblasts
Myh10	15,53473949432373	4,552579402923584	2,018911248595642e-54	9,954024185477925e-52	Fibroblasts
Cd81	15,516249656677246	1,9639785289764404	2,6933965718600685e-54	1,3024126307581042e-51	Fibroblasts
Cald1	15,43759536743164	2,4953572750091553	9,144626171507844e-54	4,338521227972919e-51	Fibroblasts
Npnt	15,365178108215332	3,2697649002075195	2,8026773660027134e-53	1,2813331339661495e-50	Fibroblasts
Lrp1	15,299718856811523	2,535374402999878	7,678743468940893e-53	3,4478929379735495e-50	Fibroblasts
Sod3	15,149456977844238	6,049289226531982	7,63956262748798e-52	3,370119338038338e-49	Fibroblasts
Macf1	15,095870971679688	1,7933688163757324	1,7239706251942792e-51	7,474007132846578e-49	Fibroblasts
Igfbp3	14,884774208068848	6,290329933166504	4,138805262133263e-50	1,763902683327812e-47	Fibroblasts
Itga8	14,830082893371582	6,07980489730835	9,36175044552755e-50	3,923353582546504e-47	Fibroblasts
Rbp1	14,820497512817383	4,963736057281494	1,0798132688439422e-49	4,45113190902966e-47	Fibroblasts
Fbn1	14,76380729675293	4,952392578125	2,50717533704072e-49	1,0168213524175629e-46	Fibroblasts
Crispld2	14,715446472167969	5,387344837188721	5,130638318188385e-49	2,047776198584872e-46	Fibroblasts
Mfap5	14,705418586730957	6,406116485595703	5,9501783933089e-49	2,3377693078086295e-46	Fibroblasts
Fbln1	14,665589332580566	6,690732002258301	1,0708332181913914e-48	4,1424771186803904e-46	Fibroblasts
Lamb1	14,354715347290039	4,878067493438721	9,95328425340639e-47	3,792050493210662e-44	Fibroblasts
Col6a1	14,336999893188477	2,6480720043182373	1,2849044479016297e-46	4,822227215296489e-44	Fibroblasts
Gpc3	14,268538475036621	3,382356643676758	3,4370857917484302e-46	1,270963562257563e-43	Fibroblasts
Serpine2	13,868696212768555	3,554446220397949	9,804249293155508e-44	3,5218264068056464e-41	Fibroblasts
Nfib	13,689885139465332	1,9983365535736084	1,1669411404340859e-42	4,132779574114801e-40	Fibroblasts
Pcolce	13,660700798034668	4,382925033569336	1,742981418996613e-42	6,0871205250930315e-40	Fibroblasts
Aebp1	13,496744155883789	3,424421787261963	1,6343992031700656e-41	5,629721638864561e-39	Fibroblasts
Tns1	13,485363006591797	2,099356174468994	1,9072368937721817e-41	6,480739418094798e-39	Fibroblasts
Tmem176a	13,463497161865234	1,6849398612976074	2,5648377785997084e-41	8,599046125718622e-39	Fibroblasts
Tmem176b	13,424089431762695	1,6028389930725098	4,369191303963469e-41	1,4455699386600187e-38	Fibroblasts
Ptgis	13,399443626403809	3,9266197681427	6,091799271816755e-41	1,9893284764913285e-38	Fibroblasts
Zbtb20	13,3807373046875	1,5572725534439087	7,836569907318597e-41	2,5262891066605915e-38	Fibroblasts
Col6a3	13,339798927307129	6,331503391265869	1,3582485369968654e-40	4,323184742124833e-38	Fibroblasts
Atp1a2	13,274092674255371	6,348481178283691	3,272108503542279e-40	1,0284646040196327e-37	Fibroblasts
Efemp1	13,253143310546875	3,370816230773926	4,3269111787359685e-40	1,3318988787781962e-37	Fibroblasts
Loxl1	13,25285816192627	5,761203765869141	4,343436391322811e-40	1,3318988787781962e-37	Fibroblasts
Fxyd1	13,247259140014648	5,425788879394531	4,679823267480915e-40	1,4177609163952724e-37	Fibroblasts
Ism1	13,235090255737305	5,029770374298096	5,503084523300344e-40	1,6473221468855612e-37	Fibroblasts
Mylk	13,160405158996582	2,595371723175049	1,482885290157221e-39	4,335715188488758e-37	Fibroblasts
Hsd11b1	13,080140113830566	4,779081344604492	4,276537626563179e-39	1,2360176852865648e-36	Fibroblasts
Mettl7a1	13,065832138061523	1,710658311843872	5,1617221473093933e-39	1,4749034476601671e-36	Fibroblasts
Ndrg2	13,030359268188477	4,729228496551514	8,221975087648881e-39	2,3229389166172036e-36	Fibroblasts
Col1a1	12,961499214172363	6,219432353973389	2,0225520514543845e-38	5,650785703757833e-36	Fibroblasts
Slc43a3	12,792903900146484	1,6782656908035278	1,7963366933407666e-37	4,963613863082811e-35	Fibroblasts
Twsg1	12,693865776062012	3,4015052318573	6,394931623294955e-37	1,7290382329865768e-34	Fibroblasts
Sptbn1	12,64558219909668	1,0978167057037354	1,183448692650386e-36	3,165725252839782e-34	Fibroblasts
Abca8a	12,524503707885742	7,7486891746521	5,483332710005077e-36	1,4513515894008176e-33	Fibroblasts
Sept4	12,511458396911621	3,475482702255249	6,462654561978073e-36	1,6927442600097775e-33	Fibroblasts
Serpina3n	12,484127044677734	6,439342021942139	9,113781873855535e-36	2,3625365486401797e-33	Fibroblasts
Igfbp4	12,43910026550293	2,812614679336548	1,6029927859478253e-35	4,071439757844249e-33	Fibroblasts
Nedd4	12,210312843322754	1,6579933166503906	2,7383404250830242e-34	6,817383167199272e-32	Fibroblasts
Col6a2	12,094836235046387	3,972097158432007	1,1246639045036281e-33	2,7725170469356598e-31	Fibroblasts
Col5a2	12,085582733154297	4,522665977478027	1,2587482175245422e-33	3,0729343621023896e-31	Fibroblasts
Lama4	11,993942260742188	4,054173469543457	3,822671388013319e-33	9,242410774191817e-31	Fibroblasts
Nr2f2	11,890618324279785	3,1692070960998535	1,3242288944759708e-32	3,171212909676027e-30	Fibroblasts
Serpinh1	11,87370491027832	2,817300796508789	1,6212542903157212e-32	3,845890483961208e-30	Fibroblasts
Dcn	11,76155948638916	5,000199794769287	6,15863514951574e-32	1,433878526246049e-29	Fibroblasts
Gas6	11,75535774230957	1,9100944995880127	6,627959148017505e-32	1,5289911263935796e-29	Fibroblasts
Cdo1	11,73184871673584	4,652625560760498	8,75260491730635e-32	2,0007659149606197e-29	Fibroblasts
Tgfbr3	11,634264945983887	3,1715784072875977	2,75956396919415e-31	6,251282523007829e-29	Fibroblasts
Angptl4	11,55360221862793	3,3040027618408203	7,079004899713492e-31	1,5892998053865693e-28	Fibroblasts
Klf9	11,438090324401855	1,5840173959732056	2,6975756845908757e-30	5,950047420091015e-28	Fibroblasts
Pam	11,334531784057617	2,6323068141937256	8,850377702164192e-30	1,935154324529727e-27	Fibroblasts
Ecm1	11,306523323059082	1,648429274559021	1,218210811236639e-29	2,64068196970218e-27	Fibroblasts
Aldh2	11,236767768859863	1,1386659145355225	2,690549456587772e-29	5,78238171674355e-27	Fibroblasts
Gnas	11,203352928161621	0,8751518130302429	3,9258983032151796e-29	8,36582312155472e-27	Fibroblasts
Ctsl	11,17302131652832	1,7660311460494995	5,52685667998034e-29	1,1678387497319804e-26	Fibroblasts
Lgals1	11,105165481567383	1,652825951576233	1,1839750431671326e-28	2,4604175587138468e-26	Fibroblasts
Pkd2	10,990111351013184	2,676410675048828	4,26401147439733e-28	8,788407256042693e-26	Fibroblasts
Cebpd	10,882771492004395	2,0365469455718994	1,3926271575043134e-27	2,824000796406932e-25	Fibroblasts
Fth1	10,808422088623047	0,6609455347061157	3,140256205633014e-27	6,316939383251371e-25	Fibroblasts
Rnase4	10,769370079040527	1,1439170837402344	4,8027405245879685e-27	9,509048070138935e-25	Fibroblasts
Gpm6b	10,762007713317871	5,670068264007568	5,202444219830362e-27	1,0219957805283942e-24	Fibroblasts
Igfbp6	10,715749740600586	2,463691473007202	8,585886757163689e-27	1,673582345030085e-24	Fibroblasts
Peak1	10,705163955688477	3,0090079307556152	9,626049428325675e-27	1,8619000990403778e-24	Fibroblasts
Col14a1	10,664563179016113	3,841905355453491	1,490975799852038e-26	2,8401959460060224e-24	Fibroblasts
Sh3bgrl	10,654825210571289	1,6942405700683594	1,6555576733368138e-26	3,129999826770991e-24	Fibroblasts
Abi3bp	10,5887451171875	3,1749839782714844	3,360667701800593e-26	6,306267862819098e-24	Fibroblasts
Lox	10,465532302856445	6,316904067993164	1,243758524756324e-25	2,3166154151850198e-23	Fibroblasts
Tcf21	10,439428329467773	6,088255405426025	1,6379474414583836e-25	3,028396207019931e-23	Fibroblasts
Ptprd	10,438471794128418	4,789777755737305	1,6545191609158972e-25	3,0367068833014774e-23	Fibroblasts
Pmp22	10,429594993591309	1,939848780632019	1,8166031308649266e-25	3,3100351975071434e-23	Fibroblasts
Mamdc2	10,364450454711914	4,985687255859375	3,5982164125343716e-25	6,509147603825668e-23	Fibroblasts
Sdc2	10,186025619506836	3,8031091690063477	2,289324571115067e-24	4,0538779113160813e-22	Fibroblasts
Vcam1	10,163430213928223	2,9814982414245605	2,8873417495590028e-24	5,077077502983296e-22	Fibroblasts
Adamts2	10,11182975769043	5,007288932800293	4,896135402283883e-24	8,549536436835295e-22	Fibroblasts
Cd302	10,091875076293945	2,4603521823883057	6,001231379922378e-24	1,0335682400558095e-21	Fibroblasts
Ddr2	10,043304443359375	4,004971981048584	9,83239998481281e-24	1,6705114703926899e-21	Fibroblasts
Pros1	10,041707038879395	2,399134874343872	9,992971471144006e-24	1,6863977694088324e-21	Fibroblasts
Gstm1	10,012219429016113	1,3289107084274292	1,3469614391131385e-23	2,257956359099991e-21	Fibroblasts
Il11ra1	9,95732593536377	2,3438260555267334	2,3428007624006422e-23	3,875639813852905e-21	Fibroblasts
C1qtnf7	9,950628280639648	5,392208576202393	2,5059504189846525e-23	4,1184394304162805e-21	Fibroblasts
Bicc1	9,868033409118652	2,863743543624878	5,727662742214511e-23	9,352083094349602e-21	Fibroblasts
Akap12	9,789623260498047	1,9671707153320312	1,2475982878628635e-22	2,0239263837620453e-20	Fibroblasts
Fkbp9	9,707048416137695	2,9240615367889404	2,813659682700322e-22	4,506335842133732e-20	Fibroblasts
Cdh11	9,647135734558105	5,992170333862305	5,0547903823901565e-22	7,943919010325031e-20	Fibroblasts
Cygb	9,564379692077637	4,802493572235107	1,1287633889953514e-21	1,762904063123485e-19	Fibroblasts
Gstm2	9,55679988861084	2,756666421890259	1,2145364136847214e-21	1,885155439635946e-19	Fibroblasts
Ms4a4d	9,535942077636719	7,207909107208252	1,4853070567978036e-21	2,29129116215833e-19	Fibroblasts
Lbh	9,518108367919922	2,674082040786743	1,7636048752502102e-21	2,7040149139125937e-19	Fibroblasts
Col4a1	9,428791046142578	1,2474168539047241	4,148419400628266e-21	6,283855772819142e-19	Fibroblasts
Fcgrt	9,385920524597168	1,7402185201644897	6,236929919415248e-21	9,334976358553357e-19	Fibroblasts
Nupr1	9,333492279052734	1,285760521888733	1,0243856721559039e-20	1,5151869250800119e-18	Fibroblasts
Scn7a	9,304890632629395	1,5039831399917603	1,3412981635509208e-20	1,972335808332626e-18	Fibroblasts
Galnt15	9,224234580993652	4,792665481567383	2,855925739974591e-20	4,150997267726074e-18	Fibroblasts
Palld	9,186452865600586	4,0584025382995605	4,060084367749982e-20	5,867288587762833e-18	Fibroblasts
Gsta3	9,119915962219238	2,7304301261901855	7,51824469987592e-20	1,0802643598764571e-17	Fibroblasts
Atf5	9,114663124084473	2,818377733230591	7,891514027988336e-20	1,1274552286009473e-17	Fibroblasts
Cpq	9,091900825500488	3,0552611351013184	9,732256479098348e-20	1,3825852495306665e-17	Fibroblasts
Pmepa1	8,97541618347168	2,2539312839508057	2,8228318712956746e-19	3,965369128699985e-17	Fibroblasts
Pbx1	8,969633102416992	1,704567551612854	2,975044046002463e-19	4,155971252040663e-17	Fibroblasts
Prex2	8,956308364868164	2,5222039222717285	3,3572898945949526e-19	4,6640361546734856e-17	Fibroblasts
Adarb1	8,92405891418457	3,955850839614868	4,495048306559003e-19	6,210329102660777e-17	Fibroblasts
Lpar1	8,880717277526855	6,053890228271484	6,643067796311054e-19	9,078257594469644e-17	Fibroblasts
H6pd	8,850573539733887	2,2813682556152344	8,707032574808108e-19	1,1770878177072574e-16	Fibroblasts
Gabarapl1	8,828265190124512	1,658776879310608	1,0631209959789694e-18	1,4295282055556784e-16	Fibroblasts
Tuba1a	8,816415786743164	1,2000545263290405	1,181816435273337e-18	1,5806794821780882e-16	Fibroblasts
Anxa5	8,786073684692383	1,010514497756958	1,5487738431544822e-18	2,0605247770433574e-16	Fibroblasts
Lama2	8,764881134033203	5,442570686340332	1,869737891837849e-18	2,4744504889611953e-16	Fibroblasts
Grem2	8,71977424621582	5,037513732910156	2,78756312304223e-18	3,6698049596281086e-16	Fibroblasts
F2r	8,718693733215332	3,1003401279449463	2,8143085999963232e-18	3,685718215984768e-16	Fibroblasts
Cped1	8,686548233032227	4,539822578430176	3,736191602748747e-18	4,867696261715918e-16	Fibroblasts
Tgfbr2	8,678616523742676	1,8187493085861206	4,0061272447028475e-18	5,192477812786242e-16	Fibroblasts
Tcf4	8,626543998718262	1,2336816787719727	6,323358228173573e-18	8,153889366534589e-16	Fibroblasts
Ltbp1	8,451447486877441	3,1695892810821533	2,8771362870245165e-17	3,691101629450585e-15	Fibroblasts
Cpxm1	8,433180809020996	7,0472564697265625	3,363945331647253e-17	4,293726160622851e-15	Fibroblasts
Col13a1	8,420044898986816	6,657596588134766	3,7633974658954236e-17	4,755308004017106e-15	Fibroblasts
Rcn1	8,414135932922363	3,0857224464416504	3,958001324723135e-17	4,976197165508161e-15	Fibroblasts
Pkd1	8,411980628967285	2,048293113708496	4,031439874693205e-17	5,0433112263263995e-15	Fibroblasts
Rbms3	8,39225959777832	2,6916089057922363	4,7688601717560333e-17	5,936286585089379e-15	Fibroblasts
Tmem204	8,388164520263672	1,9673041105270386	4,937896529380573e-17	6,086441579964437e-15	Fibroblasts
Specc1l	8,301066398620605	2,344143867492676	1,0318106134912025e-16	1,2656037988407945e-14	Fibroblasts
Adamts10	8,275810241699219	2,3680617809295654	1,2758548275723301e-16	1,5573480407430213e-14	Fibroblasts
Zbtb16	8,270452499389648	1,5514860153198242	1,3345177521284996e-16	1,615747092635707e-14	Fibroblasts
Gstt1	8,226119995117188	2,0686657428741455	1,9337529625308295e-16	2,3265176192745312e-14	Fibroblasts
Clec3b	8,174668312072754	5,745593547821045	2,966798842824467e-16	3,5523884239438676e-14	Fibroblasts
Nox4	8,092645645141602	5,892627239227295	5,838270806658332e-16	6,924684878935083e-14	Fibroblasts
Cd63	8,033430099487305	0,680613100528717	9,478494216985084e-16	1,1189518173055866e-13	Fibroblasts
Laptm4a	7,991629600524902	0,8292919993400574	1,3316648623923555e-15	1,5647062133110178e-13	Fibroblasts
Adamts15	7,989383697509766	5,320890426635742	1,356152492691791e-15	1,5860676478481433e-13	Fibroblasts
Tsc22d3	7,883024215698242	1,0177501440048218	3,195508038113391e-15	3,702813346468259e-13	Fibroblasts
Bmp5	7,871517658233643	3,4408254623413086	3,503651984119408e-15	4,0412536303065375e-13	Fibroblasts
Lamb2	7,854426383972168	1,3980531692504883	4,016059931300863e-15	4,611133651715078e-13	Fibroblasts
Mrc2	7,817272186279297	4,674379348754883	5,398023975324635e-15	6,141778862422532e-13	Fibroblasts
Maged1	7,811733245849609	1,776427149772644	5,640677331240663e-15	6,388956373605697e-13	Fibroblasts
Slit2	7,80839204788208	5,818847179412842	5,7922234979950235e-15	6,531186540676452e-13	Fibroblasts
Igsf10	7,751537799835205	6,268329620361328	9,078634074403627e-15	1,0145877946705742e-12	Fibroblasts
Antxr1	7,735384941101074	2,207226514816284	1,0309073130241925e-14	1,1469984241589966e-12	Fibroblasts
Ryk	7,73450231552124	2,0599658489227295	1,0380828925542005e-14	1,1498940234923072e-12	Fibroblasts
Lamp2	7,732388496398926	1,0938169956207275	1,0554707059549308e-14	1,1640267939138918e-12	Fibroblasts
Lamc1	7,705479145050049	2,932036876678467	1,3035349868668939e-14	1,4313269539200022e-12	Fibroblasts
Mfge8	7,6495280265808105	1,1216166019439697	2,017181232222323e-14	2,2053053080100137e-12	Fibroblasts
Adamtsl2	7,638401508331299	5,725855827331543	2,1993516017413086e-14	2,3940561050123467e-12	Fibroblasts
Nid1	7,627124786376953	2,6160237789154053	2,4004715423507274e-14	2,590551799674208e-12	Fibroblasts
Scarb2	7,591027736663818	1,1177438497543335	3,1737819207930716e-14	3,410459247792384e-12	Fibroblasts
Selenof	7,576545715332031	1,147369384765625	3,548771616647044e-14	3,797185629812338e-12	Fibroblasts
Hspb1	7,573612213134766	1,9902143478393555	3,6298706490727006e-14	3,867504130124283e-12	Fibroblasts
Tbx2	7,5625481605529785	2,6187260150909424	3,9524839920898025e-14	4,175849158869668e-12	Fibroblasts
Pid1	7,485104560852051	2,599307060241699	7,149021599842842e-14	7,521428791968548e-12	Fibroblasts
Gm4956	7,394186496734619	4,834648132324219	1,422763856802924e-13	1,484456314494171e-11	Fibroblasts
Angpt1	7,378762722015381	3,891540288925171	1,597671358514812e-13	1,660059764870039e-11	Fibroblasts
Vegfd	7,370151042938232	4,9141130447387695	1,7043488160018886e-13	1,763615266599485e-11	Fibroblasts
Oat	7,351661205291748	1,1157433986663818	1,957585047363296e-13	2,0173555744241833e-11	Fibroblasts
Tns3	7,3361430168151855	1,8965638875961304	2,198368982277e-13	2,256244410585925e-11	Fibroblasts
Spon2	7,334221363067627	5,8281941413879395	2,230143917681514e-13	2,2795515776464092e-11	Fibroblasts
Gaa	7,324950218200684	1,5074151754379272	2,389874475481442e-13	2,4329309184607633e-11	Fibroblasts
Cxcl14	7,3212738037109375	5,337334156036377	2,4562797364787734e-13	2,4904497570064015e-11	Fibroblasts
Slc25a4	7,319003105163574	1,0631612539291382	2,498196706810104e-13	2,5227773571381548e-11	Fibroblasts
P3h3	7,226857662200928	3,817948818206787	4,942979451975747e-13	4,9518413673278944e-11	Fibroblasts
Mbnl2	7,1815314292907715	1,0740867853164673	6,893493509246527e-13	6,878448186111266e-11	Fibroblasts
Flna	7,178203582763672	1,0214202404022217	7,063327676412355e-13	7,020054325035125e-11	Fibroblasts
